time,open,high,low,close,tick_volume,spread,real_volume
2021-01-04 00:00:00,1.22395,1.22398,1.2227999999999999,1.2234099999999999,521,0,0
2021-01-04 01:00:00,1.22336,1.22528,1.22304,1.22501,3052,0,0
2021-01-04 02:00:00,1.22501,1.22501,1.22386,1.22407,3534,0,0
2021-01-04 03:00:00,1.22407,1.22557,1.22398,1.22526,3564,0,0
2021-01-04 04:00:00,1.22526,1.2258499999999999,1.22495,1.22538,3348,0,0
2021-01-04 05:00:00,1.22539,1.22578,1.22485,1.2255,2183,0,0
2021-01-04 06:00:00,1.2255,1.22552,1.22435,1.22489,1687,0,0
2021-01-04 07:00:00,1.22489,1.22591,1.22413,1.2255,2165,0,0
2021-01-04 08:00:00,1.22549,1.22577,1.2242,1.22561,2493,0,0
2021-01-04 09:00:00,1.2256,1.22689,1.22538,1.22639,3275,0,0
2021-01-04 10:00:00,1.22639,1.22861,1.22619,1.22812,4443,0,0
2021-01-04 11:00:00,1.22812,1.23004,1.22789,1.22932,3958,0,0
2021-01-04 12:00:00,1.22932,1.23001,1.22898,1.22923,3337,0,0
2021-01-04 13:00:00,1.22925,1.22994,1.22913,1.22931,3391,0,0
2021-01-04 14:00:00,1.22931,1.2306,1.22869,1.23032,4213,0,0
2021-01-04 15:00:00,1.23034,1.23049,1.2286299999999999,1.22988,5394,0,0
2021-01-04 16:00:00,1.2299,1.23098,1.22836,1.22892,7016,0,0
2021-01-04 17:00:00,1.22892,1.22908,1.22605,1.22719,6988,0,0
2021-01-04 18:00:00,1.22715,1.22775,1.22525,1.22535,6306,0,0
2021-01-04 19:00:00,1.22537,1.22613,1.225,1.22529,5270,0,0
2021-01-04 20:00:00,1.22529,1.22568,1.22426,1.22511,3105,0,0
2021-01-04 21:00:00,1.22511,1.22526,1.2244,1.22521,2325,0,0
2021-01-04 22:00:00,1.22521,1.2252399999999999,1.22416,1.22493,2483,0,0
2021-01-04 23:00:00,1.22493,1.22525,1.2241900000000001,1.22473,1569,0,0
2021-01-05 00:00:00,1.22466,1.22518,1.22432,1.22504,402,0,0
2021-01-05 01:00:00,1.22504,1.22535,1.22472,1.22526,1568,0,0
2021-01-05 02:00:00,1.22526,1.2257,1.22472,1.22557,2166,0,0
2021-01-05 03:00:00,1.22557,1.22632,1.2255,1.22572,2120,0,0
2021-01-05 04:00:00,1.22572,1.2273,1.22569,1.22705,2018,0,0
2021-01-05 05:00:00,1.22705,1.2276799999999999,1.22675,1.22728,2135,0,0
2021-01-05 06:00:00,1.22728,1.22728,1.22661,1.22691,1532,0,0
2021-01-05 07:00:00,1.22691,1.22735,1.2267299999999999,1.22723,1992,0,0
2021-01-05 08:00:00,1.22724,1.22745,1.22667,1.22696,2154,0,0
2021-01-05 09:00:00,1.22696,1.2271,1.2255099999999999,1.22582,3798,0,0
2021-01-05 10:00:00,1.22582,1.22786,1.22581,1.22739,5257,0,0
2021-01-05 11:00:00,1.22741,1.22839,1.22685,1.22723,3581,0,0
2021-01-05 12:00:00,1.22724,1.22842,1.22716,1.22771,3226,0,0
2021-01-05 13:00:00,1.22772,1.22906,1.22766,1.2282899999999999,3029,0,0
2021-01-05 14:00:00,1.2282899999999999,1.22846,1.2266,1.22727,4366,0,0
2021-01-05 15:00:00,1.22727,1.2276,1.22605,1.22626,4836,0,0
2021-01-05 16:00:00,1.22626,1.22786,1.22592,1.22642,5265,0,0
2021-01-05 17:00:00,1.22643,1.22824,1.2254,1.22754,7335,0,0
2021-01-05 18:00:00,1.22754,1.22963,1.2273100000000001,1.22944,5809,0,0
2021-01-05 19:00:00,1.22944,1.23051,1.22927,1.22994,4665,0,0
2021-01-05 20:00:00,1.22991,1.23047,1.22925,1.22932,2708,0,0
2021-01-05 21:00:00,1.22932,1.23038,1.22896,1.23033,2382,0,0
2021-01-05 22:00:00,1.23033,1.23056,1.22927,1.22936,2055,0,0
2021-01-05 23:00:00,1.22936,1.22991,1.22895,1.22965,981,0,0
2021-01-06 00:00:00,1.22968,1.23018,1.22915,1.22964,473,0,0
2021-01-06 01:00:00,1.22963,1.23016,1.22945,1.22988,1780,0,0
2021-01-06 02:00:00,1.2298499999999999,1.23261,1.22919,1.23091,4443,0,0
2021-01-06 03:00:00,1.23091,1.23154,1.22811,1.22892,8762,0,0
2021-01-06 04:00:00,1.22893,1.22938,1.2276799999999999,1.22789,4835,0,0
2021-01-06 05:00:00,1.22788,1.2295,1.22757,1.22859,4294,0,0
2021-01-06 06:00:00,1.22857,1.23065,1.22836,1.22918,4626,0,0
2021-01-06 07:00:00,1.22918,1.23059,1.22916,1.22967,2593,0,0
2021-01-06 08:00:00,1.22966,1.23215,1.22965,1.23166,2950,0,0
2021-01-06 09:00:00,1.23166,1.23455,1.2312400000000001,1.23395,6738,0,0
2021-01-06 10:00:00,1.23396,1.23405,1.23222,1.23247,6416,0,0
2021-01-06 11:00:00,1.23247,1.23388,1.23208,1.23382,5476,0,0
2021-01-06 12:00:00,1.23383,1.23442,1.2333,1.23381,4389,0,0
2021-01-06 13:00:00,1.23382,1.23491,1.23336,1.23376,4587,0,0
2021-01-06 14:00:00,1.2337500000000001,1.23494,1.23299,1.23403,4950,0,0
2021-01-06 15:00:00,1.2340200000000001,1.23448,1.23166,1.23196,6313,0,0
2021-01-06 16:00:00,1.2319499999999999,1.23206,1.2292399999999999,1.23095,9353,0,0
2021-01-06 17:00:00,1.23093,1.23179,1.22754,1.22824,7512,0,0
2021-01-06 18:00:00,1.22822,1.22925,1.22657,1.22898,6503,0,0
2021-01-06 19:00:00,1.22898,1.23044,1.22855,1.2299,3338,0,0
2021-01-06 20:00:00,1.2299,1.23174,1.22964,1.23089,3041,0,0
2021-01-06 21:00:00,1.23094,1.2316,1.22976,1.2307,6042,0,0
2021-01-06 22:00:00,1.2307,1.23399,1.23068,1.23239,6541,0,0
2021-01-06 23:00:00,1.23239,1.23312,1.23218,1.23252,2304,0,0
2021-01-07 00:00:00,1.2325599999999999,1.2331,1.23228,1.23276,588,2,0
2021-01-07 01:00:00,1.23276,1.23401,1.23262,1.23382,1818,0,0
2021-01-07 02:00:00,1.23382,1.23441,1.233,1.23327,2946,0,0
2021-01-07 03:00:00,1.23328,1.23374,1.23284,1.23306,2909,0,0
2021-01-07 04:00:00,1.23308,1.23327,1.23189,1.23245,3299,0,0
2021-01-07 05:00:00,1.23245,1.23286,1.23236,1.23276,1770,0,0
2021-01-07 06:00:00,1.23276,1.23316,1.23241,1.23246,1558,0,0
2021-01-07 07:00:00,1.23247,1.23254,1.2310699999999999,1.23125,2131,0,0
2021-01-07 08:00:00,1.23125,1.23248,1.23072,1.23204,2334,0,0
2021-01-07 09:00:00,1.23204,1.2325599999999999,1.23081,1.23114,3892,0,0
2021-01-07 10:00:00,1.23113,1.23171,1.22929,1.22944,6344,0,0
2021-01-07 11:00:00,1.22944,1.22957,1.22642,1.2269,6132,0,0
2021-01-07 12:00:00,1.22688,1.22744,1.22452,1.22497,5326,0,0
2021-01-07 13:00:00,1.22497,1.22664,1.2248,1.22569,3686,0,0
2021-01-07 14:00:00,1.22569,1.2273399999999999,1.2251,1.22674,3847,0,0
2021-01-07 15:00:00,1.22674,1.22785,1.22619,1.22686,4875,0,0
2021-01-07 16:00:00,1.22687,1.22826,1.22534,1.22592,7795,0,0
2021-01-07 17:00:00,1.22592,1.22676,1.22464,1.22593,7815,0,0
2021-01-07 18:00:00,1.22592,1.22773,1.22589,1.22639,4597,0,0
2021-01-07 19:00:00,1.22639,1.22714,1.22547,1.22655,3101,0,0
2021-01-07 20:00:00,1.22657,1.2279,1.22628,1.22742,2558,0,0
2021-01-07 21:00:00,1.22742,1.22756,1.2264,1.22677,2085,0,0
2021-01-07 22:00:00,1.22675,1.2272,1.22632,1.22657,1720,0,0
2021-01-07 23:00:00,1.22657,1.2276799999999999,1.22629,1.2271,1623,0,0
2021-01-08 00:00:00,1.22713,1.2273100000000001,1.22619,1.22642,669,0,0
2021-01-08 01:00:00,1.22644,1.22719,1.22644,1.22691,1615,0,0
2021-01-08 02:00:00,1.22691,1.22724,1.22566,1.22577,3099,0,0
2021-01-08 03:00:00,1.22578,1.226,1.22349,1.22479,4871,0,0
2021-01-08 04:00:00,1.22479,1.22604,1.22455,1.22598,3019,0,0
2021-01-08 05:00:00,1.22598,1.22648,1.22587,1.22619,2042,0,0
2021-01-08 06:00:00,1.22618,1.22632,1.22561,1.2263,1754,0,0
2021-01-08 07:00:00,1.2263,1.22681,1.22569,1.22578,2344,0,0
2021-01-08 08:00:00,1.22578,1.22682,1.2257500000000001,1.22634,2042,0,0
2021-01-08 09:00:00,1.22634,1.22691,1.22326,1.2239,4460,0,0
2021-01-08 10:00:00,1.2239200000000001,1.2239200000000001,1.22133,1.22237,7015,0,0
2021-01-08 11:00:00,1.22237,1.22408,1.22176,1.224,4719,0,0
2021-01-08 12:00:00,1.224,1.22448,1.22361,1.22394,3141,0,0
2021-01-08 13:00:00,1.22395,1.22537,1.22326,1.22504,3087,0,0
2021-01-08 14:00:00,1.22505,1.22527,1.22455,1.22486,3655,0,0
2021-01-08 15:00:00,1.22486,1.22845,1.22342,1.22715,8421,0,0
2021-01-08 16:00:00,1.22711,1.22835,1.22434,1.22502,8569,0,0
2021-01-08 17:00:00,1.22502,1.22579,1.22222,1.2255099999999999,8234,0,0
2021-01-08 18:00:00,1.22553,1.22634,1.22367,1.22515,8768,0,0
2021-01-08 19:00:00,1.22516,1.22531,1.22241,1.22288,5189,0,0
2021-01-08 20:00:00,1.22288,1.22288,1.21932,1.21949,5253,0,0
2021-01-08 21:00:00,1.21949,1.2217500000000001,1.21949,1.22146,3903,0,0
2021-01-08 22:00:00,1.22146,1.22264,1.22116,1.22262,2894,0,0
2021-01-08 23:00:00,1.22264,1.22271,1.22166,1.22218,1375,0,0
2021-01-11 00:00:00,1.22116,1.22285,1.22113,1.22167,426,3,0
2021-01-11 01:00:00,1.22174,1.22183,1.21821,1.2187000000000001,3861,0,0
2021-01-11 02:00:00,1.2187000000000001,1.21961,1.21813,1.21888,3287,0,0
2021-01-11 03:00:00,1.21887,1.21908,1.21712,1.21778,3733,0,0
2021-01-11 04:00:00,1.21778,1.21802,1.21669,1.21801,2715,0,0
2021-01-11 05:00:00,1.21803,1.21804,1.21708,1.21732,2323,0,0
2021-01-11 06:00:00,1.21732,1.2177,1.21666,1.21738,1875,0,0
2021-01-11 07:00:00,1.21739,1.21821,1.217,1.21818,2280,0,0
2021-01-11 08:00:00,1.21818,1.21905,1.21772,1.21899,2627,0,0
2021-01-11 09:00:00,1.21898,1.21934,1.21766,1.2178499999999999,3992,0,0
2021-01-11 10:00:00,1.21784,1.21996,1.21783,1.21902,5127,0,0
2021-01-11 11:00:00,1.21902,1.2194,1.2160199999999999,1.21609,4301,0,0
2021-01-11 12:00:00,1.21607,1.21674,1.21545,1.21673,3706,0,0
2021-01-11 13:00:00,1.21673,1.21689,1.21583,1.21664,3073,0,0
2021-01-11 14:00:00,1.21664,1.21719,1.21553,1.21656,3716,0,0
2021-01-11 15:00:00,1.21656,1.2168,1.21394,1.21446,5083,0,0
2021-01-11 16:00:00,1.21446,1.21579,1.21338,1.21375,7496,0,0
2021-01-11 17:00:00,1.21375,1.21559,1.21323,1.2150400000000001,5965,0,0
2021-01-11 18:00:00,1.2150400000000001,1.21716,1.21473,1.2168700000000001,4811,0,0
2021-01-11 19:00:00,1.21686,1.21743,1.21656,1.2167,2694,0,0
2021-01-11 20:00:00,1.2167,1.21716,1.21633,1.21655,1782,0,0
2021-01-11 21:00:00,1.21655,1.21693,1.21612,1.21624,1709,0,0
2021-01-11 22:00:00,1.21624,1.21652,1.21529,1.21534,2002,0,0
2021-01-11 23:00:00,1.21537,1.21579,1.21487,1.21497,997,0,0
2021-01-12 00:00:00,1.21498,1.2156500000000001,1.21489,1.21515,428,2,0
2021-01-12 01:00:00,1.2153100000000001,1.21613,1.21512,1.21606,1665,0,0
2021-01-12 02:00:00,1.21606,1.2162,1.21511,1.21593,1976,0,0
2021-01-12 03:00:00,1.21594,1.2162,1.21404,1.21491,3101,0,0
2021-01-12 04:00:00,1.21491,1.21494,1.21413,1.2144,2108,0,0
2021-01-12 05:00:00,1.2144300000000001,1.215,1.21424,1.21484,1372,0,0
2021-01-12 06:00:00,1.21483,1.21484,1.21387,1.21428,1392,0,0
2021-01-12 07:00:00,1.21427,1.21551,1.21399,1.21533,1486,0,0
2021-01-12 08:00:00,1.21533,1.21614,1.21488,1.21609,1916,0,0
2021-01-12 09:00:00,1.21608,1.21754,1.21555,1.21635,3457,0,0
2021-01-12 10:00:00,1.21635,1.21672,1.21507,1.21519,3953,0,0
2021-01-12 11:00:00,1.21519,1.21791,1.2150400000000001,1.21619,5018,0,0
2021-01-12 12:00:00,1.21619,1.21669,1.2144300000000001,1.2145299999999999,3352,0,0
2021-01-12 13:00:00,1.21455,1.21583,1.21408,1.21515,2830,0,0
2021-01-12 14:00:00,1.21516,1.21598,1.21493,1.21553,3702,0,0
2021-01-12 15:00:00,1.21553,1.21647,1.21403,1.21462,4337,0,0
2021-01-12 16:00:00,1.21463,1.21589,1.21372,1.21513,5967,0,0
2021-01-12 17:00:00,1.21512,1.21661,1.21491,1.21559,5122,0,0
2021-01-12 18:00:00,1.21558,1.21684,1.21548,1.21682,3919,0,0
2021-01-12 19:00:00,1.21682,1.21776,1.21625,1.21744,3336,0,0
2021-01-12 20:00:00,1.21744,1.2193,1.21721,1.21872,3023,0,0
2021-01-12 21:00:00,1.21872,1.22069,1.21866,1.21995,3202,0,0
2021-01-12 22:00:00,1.21997,1.22081,1.21981,1.22056,2664,0,0
2021-01-12 23:00:00,1.22056,1.2209699999999999,1.22022,1.22062,1302,0,0
2021-01-13 00:00:00,1.22064,1.22079,1.22008,1.2205,1547,3,0
2021-01-13 01:00:00,1.2205,1.22091,1.22019,1.22086,1770,0,0
2021-01-13 02:00:00,1.22086,1.2216,1.22075,1.22078,2121,0,0
2021-01-13 03:00:00,1.22078,1.22181,1.22049,1.22173,2248,0,0
2021-01-13 04:00:00,1.22173,1.22191,1.22119,1.22127,1366,0,0
