time,open,high,low,close,tick_volume,spread,real_volume
2021-01-04 00:00:00,1.22395,1.22557,1.2227999999999999,1.22526,10671,0,0
2021-01-04 04:00:00,1.22526,1.22591,1.22413,1.2255,9383,0,0
2021-01-04 08:00:00,1.22549,1.23004,1.2242,1.22932,14169,0,0
2021-01-04 12:00:00,1.22932,1.2306,1.2286299999999999,1.22988,16335,0,0
2021-01-04 16:00:00,1.2299,1.23098,1.225,1.22529,25580,0,0
2021-01-04 20:00:00,1.22529,1.22568,1.22416,1.22473,9482,0,0
2021-01-05 00:00:00,1.22466,1.22632,1.22432,1.22572,6256,0,0
2021-01-05 04:00:00,1.22572,1.2276799999999999,1.22569,1.22723,7677,0,0
2021-01-05 08:00:00,1.22724,1.22839,1.2255099999999999,1.22723,14790,0,0
2021-01-05 12:00:00,1.22724,1.22906,1.22605,1.22626,15457,0,0
2021-01-05 16:00:00,1.22626,1.23051,1.2254,1.22994,23074,0,0
2021-01-05 20:00:00,1.22991,1.23056,1.22895,1.22965,8126,0,0
2021-01-06 00:00:00,1.22968,1.23261,1.22811,1.22892,15458,0,0
2021-01-06 04:00:00,1.22893,1.23065,1.22757,1.22967,16348,0,0
2021-01-06 08:00:00,1.22966,1.23455,1.22965,1.23382,21580,0,0
2021-01-06 12:00:00,1.23383,1.23494,1.23166,1.23196,20239,0,0
2021-01-06 16:00:00,1.2319499999999999,1.23206,1.22657,1.2299,26706,0,0
2021-01-06 20:00:00,1.2299,1.23399,1.22964,1.23252,17928,0,0
2021-01-07 00:00:00,1.2325599999999999,1.23441,1.23228,1.23306,8261,0,0
2021-01-07 04:00:00,1.23308,1.23327,1.2310699999999999,1.23125,8758,0,0
2021-01-07 08:00:00,1.23125,1.2325599999999999,1.22642,1.2269,18702,0,0
2021-01-07 12:00:00,1.22688,1.22785,1.22452,1.22686,17734,0,0
2021-01-07 16:00:00,1.22687,1.22826,1.22464,1.22655,23308,0,0
2021-01-07 20:00:00,1.22657,1.2279,1.22628,1.2271,7986,0,0
2021-01-08 00:00:00,1.22713,1.2273100000000001,1.22349,1.22479,10254,0,0
2021-01-08 04:00:00,1.22479,1.22681,1.22455,1.22578,9159,0,0
2021-01-08 08:00:00,1.22578,1.22691,1.22133,1.224,18236,0,0
2021-01-08 12:00:00,1.224,1.22845,1.22326,1.22715,18304,0,0
2021-01-08 16:00:00,1.22711,1.22835,1.22222,1.22288,30760,0,0
2021-01-08 20:00:00,1.22288,1.22288,1.21932,1.22218,13425,0,0
2021-01-11 00:00:00,1.22116,1.22285,1.21712,1.21778,11307,0,0
2021-01-11 04:00:00,1.21778,1.21821,1.21666,1.21818,9193,0,0
2021-01-11 08:00:00,1.21818,1.21996,1.2160199999999999,1.21609,16047,0,0
2021-01-11 12:00:00,1.21607,1.21719,1.21394,1.21446,15578,0,0
2021-01-11 16:00:00,1.21446,1.21743,1.21323,1.2167,20966,0,0
2021-01-11 20:00:00,1.2167,1.21716,1.21487,1.21497,6490,0,0
2021-01-12 00:00:00,1.21498,1.2162,1.21404,1.21491,7170,0,0
